"quad","year","trackID","age","distEdgeMin","allEdge","QuadName","Grazing","Group","area.t0","logarea.t0","logarea.t1","species","W.ARTR","W.HECO","W.POSE","W.PSSP","W.allcov","W.allpts","Treatment","Period","Treatment2","Treatment3"
"Q1",1937,1,6,8.72e-09,0,"E1 Q1","UG","E1",39.80144136,3.68390312671002,3.9036030087381,"ARTR",0.190588746958456,0.0684958428296194,2.75e-05,0.110353816963483,2.6204513497899,0.02012,"Control","Historical","Control","Control"
"Q1",1937,2,6,8.72e-09,0,"E1 Q1","UG","E1",481.3359627,6.17656549344287,6.46583333252542,"ARTR",0.0185380555549359,0.0868135312276027,2.75e-05,0.00694925447964145,1.07828376057646,0,"Control","Historical","Control","Control"
"Q1",1937,4,6,9.712424574,0,"E1 Q1","UG","E1",194.7120495,5.27152179798246,5.86290776200894,"ARTR",1.05311974607503e-10,0.088045766539745,0.00636162819456682,0.151539329886785,5.47907828901337,0.00179,"Control","Historical","Control","Control"
"Q1",1937,5,6,0.114279266,0,"E1 Q1","UG","E1",149.2039631,5.00531424974933,5.40611489791934,"ARTR",0,0,0.0132899935327695,0.000641428459900482,0.315872420677227,0.05443,"Control","Historical","Control","Control"
"Q1",1937,6,5,6.854438635,0,"E1 Q1","UG","E1",188.8669991,5.24104305887501,5.24295287501978,"ARTR",0.236139611549665,0,0.00284154529333083,0.00483981171325854,3.85743628979271,0.00154,"Control","Historical","Control","Control"
"Q1",1937,7,5,5.37299565,0,"E1 Q1","UG","E1",172.0283149,5.14765908477645,5.41510096248645,"ARTR",0.0883898415809086,0.155030473286571,0,0.237097661512346,0.0435278844339731,0.2079,"Control","Historical","Control","Control"
"Q1",1938,1,7,1.47e-08,0,"E1 Q1","UG","E1",49.58076761,3.9036030087381,4.02571975120687,"ARTR",0.148988793262003,0.00787043936075513,0,0.0645642411893994,0.5977938963986,0.00234,"Control","Historical","Control","Control"
"Q1",1938,2,7,1.47e-08,0,"E1 Q1","UG","E1",642.7998063,6.46583333252542,6.50502587846125,"ARTR",0.0277530263540963,2.85479427923381e-05,0.0313126597039441,0.00435986348451326,0.678754789692049,0,"Control","Historical","Control","Control"
"Q1",1938,4,7,2.247572998,0,"E1 Q1","UG","E1",351.7454505,5.86290776200894,5.44524386426674,"ARTR",0.0868706176815951,0.0559780659215324,0.014381403040937,0.111582119341376,29.5630508846472,0.02161,"Control","Historical","Control","Control"
"Q1",1938,5,7,0.040042535,0,"E1 Q1","UG","E1",222.7644417,5.40611489791934,5.43372036774504,"ARTR",0,0,0.0111642056793498,0.00104899193753221,0.163168404510245,0.03277,"Control","Historical","Control","Control"
"Q1",1938,6,6,4.894639391,0,"E1 Q1","UG","E1",189.228045,5.24295287501978,4.2312070099049,"ARTR",0.268189964837023,0,0.00222577211543895,0.00996791151287838,2.42294215598577,0.00154,"Control","Historical","Control","Control"
"Q1",1938,7,6,1.47e-08,0,"E1 Q1","UG","E1",224.7752384,5.41510096248645,5.43854804948196,"ARTR",0.233931177536676,0.00029101148499422,0,0.00759130433187975,0.601598140708997,0.01714,"Control","Historical","Control","Control"
"Q1",1939,1,8,2.21e-08,0,"E1 Q1","UG","E1",56.02061518,4.02571975120687,4.58584515574628,"ARTR",0.153644505802826,0,0,0.0654099903367211,0.0837514838217178,0.00055,"Control","Historical","Control","Control"
"Q1",1939,2,8,0.08676286,0,"E1 Q1","UG","E1",668.4929687,6.50502587846125,6.71836016659745,"ARTR",0.00539315923632626,0,0.0499963263560172,0.00109682153249174,1.27136290517862,0,"Control","Historical","Control","Control"
"Q1",1939,4,8,5.622928474,0,"E1 Q1","UG","E1",231.6537649,5.44524386426674,5.76399628488542,"ARTR",7.73922437247165e-12,0.185343003548335,0.0158542524690722,0.246983793833848,28.4111720590639,0.00542,"Control","Historical","Control","Control"
"Q1",1939,5,8,0.195235491,0,"E1 Q1","UG","E1",228.9996254,5.43372036774504,5.24554384505944,"ARTR",0,0.0778875,0.0030917012461261,0.00106875230993058,0.0365595211007037,0.36756,"Control","Historical","Control","Control"
"Q1",1939,7,7,0.259426909,0,"E1 Q1","UG","E1",230.1078356,5.43854804948196,5.36093303315393,"ARTR",0.343729202396711,0.00814946771974242,0,0.00504401789533907,0.981087739879788,0.01489,"Control","Historical","Control","Control"
"Q1",1940,1,9,-1.2e-10,0,"E1 Q1","UG","E1",98.08605011,4.58584515574628,4.48076577172,"ARTR",1.3774850003756e-10,0.0736032779363397,0,0.0983401674677366,0.0200400410573144,0.00014,"Control","Historical","Control","Control"
"Q1",1940,2,9,0.042018296,0,"E1 Q1","UG","E1",827.4595026,6.71836016659745,6.84836996889533,"ARTR",0,0,0.0120264362012581,0.0080328813347185,2.81752167338109,0,"Control","Historical","Control","Control"
"Q1",1940,4,9,4.108631574,0,"E1 Q1","UG","E1",318.6190807,5.76399628488542,6.00409669056611,"ARTR",1.39173229740663e-10,0.0845164355862258,0.0140260723439424,0.268871947626067,19.1661850847962,0.15628,"Control","Historical","Control","Control"
"Q1",1940,5,9,0.056375346,0,"E1 Q1","UG","E1",189.7189649,5.24554384505944,5.16216442065356,"ARTR",0,0.00333906824105703,0.00756352676645133,0.000470523734017126,13.9529897643206,0.01627,"Control","Historical","Control","Control"
"Q1",1940,7,8,0.061673004,0,"E1 Q1","UG","E1",212.9235185,5.36093303315393,5.23026767780294,"ARTR",0.475583391747046,0.0178592520023174,0,0.110581257367137,0.523941650204775,0.02061,"Control","Historical","Control","Control"
"Q1",1941,1,10,-1.5e-08,0,"E1 Q1","UG","E1",88.30226617,4.48076577172,4.50237207046605,"ARTR",0,0.0249966753212922,8.30972484917975e-05,0.144782926151166,0.000552956806793031,3e-05,"Control","Historical","Control","Control"
"Q1",1941,2,10,1.78e-08,0,"E1 Q1","UG","E1",942.3436047,6.84836996889533,6.86323341107216,"ARTR",0,0.462240156144172,0.0147784182859737,0.00485057106959993,0.850381285490905,3e-05,"Control","Historical","Control","Control"
"Q1",1941,4,10,0.889984735,0,"E1 Q1","UG","E1",405.0849064,6.00409669056611,5.86968704606157,"ARTR",7.97578195488312e-11,0.0440683126520844,0.216904202196622,0.335609193050139,0.13519234004897,0.00066,"Control","Historical","Control","Control"
"Q1",1941,5,10,0.085925363,0,"E1 Q1","UG","E1",174.541829,5.16216442065356,4.52205833066226,"ARTR",1.21329875923948e-10,0,0.0586754390921071,0.00072934769265459,3.83104393094717,0.00986,"Control","Historical","Control","Control"
"Q1",1941,7,9,0.220142548,0,"E1 Q1","UG","E1",186.8428105,5.23026767780294,4.50161672473465,"ARTR",0.671893612961905,0.169277301787683,0.003825,0.067591442303628,0.824961599718399,0.06863,"Control","Historical","Control","Control"
"Q1",1945,1,14,-7.37e-09,0,"E1 Q1","UG","E1",234.9600925,5.45941568057432,4.58438111117851,"ARTR",0.0089802452873185,0.184322859988195,0,0.124007262475581,0.0580636417030257,0.0169,"Control","Historical","Control","Control"
"Q1",1945,2,14,0.05794878,0,"E1 Q1","UG","E1",1032.598219,6.93983344767164,6.57070032983695,"ARTR",0,0.191583099056413,0.0561684258517928,0.00216668048540121,0.110309821701273,0.0306,"Control","Historical","Control","Control"
"Q1",1945,23,1,7.976587852,0,"E1 Q1","UG","E1",0.25,-1.38629436111989,-0.0426629161020571,"ARTR",0.536425534969312,2.26062381316892,0.127231646378483,0.185127151023863,0.290588822815063,0.39445,"Control","Historical","Control","Control"
"Q1",1945,4,14,2.505830035,0,"E1 Q1","UG","E1",324.6171046,5.78264634808529,4.88618453222747,"ARTR",0.103147869077877,1.52949960506886,0.0024881396848465,0.00551102919192786,0.076427064846193,0.00085,"Control","Historical","Control","Control"
"Q1",1945,5,14,0.192694091,0,"E1 Q1","UG","E1",179.4379322,5.18982936651649,4.71053758292224,"ARTR",0,0,0.00510568553939907,0.00238794420134589,0.232616609248208,0.00501,"Control","Historical","Control","Control"
"Q1",1945,7,13,4.098419882,0,"E1 Q1","UG","E1",207.7260076,5.33621994018316,5.19102191288225,"ARTR",0.780788220849109,0.135677527272623,0.0123457886516948,0.00529960717762167,0.497654565483989,0.00044,"Control","Historical","Control","Control"
"Q1",1946,2,15,-9.85e-09,0,"E1 Q1","UG","E1",713.8696123,6.57070032983695,6.08463756389637,"ARTR",0,0.688398463902802,0.0230282521708813,0.0048179733322843,0.362012173440443,0.39781,"Control","Historical","Control","Control"
"Q1",1946,23,2,6.317598019,0,"E1 Q1","UG","E1",0.958234341,-0.0426629161020571,0.782496239956334,"ARTR",0.10130841281838,4.85058015813087,0.0153470668211772,0.220793279667865,0.000862870815835231,0,"Control","Historical","Control","Control"
"Q1",1946,4,15,2.691154234,0,"E1 Q1","UG","E1",132.4472605,4.88618453222747,4.78703985236161,"ARTR",1.06460973370304e-11,4.3796380256874,0.00051915183544865,0.00139210692550486,0.00372668734835449,0.04667,"Control","Historical","Control","Control"
"Q1",1946,5,15,0.855607371,0,"E1 Q1","UG","E1",111.1118757,4.71053758292224,4.72908917942661,"ARTR",1.19350991894862e-09,0,0.0233346837253715,0.00423043399971631,0.00343465932209209,0.01533,"Control","Historical","Control","Control"
"Q1",1946,7,14,4.632709702,0,"E1 Q1","UG","E1",179.6520479,5.19102191288225,5.16965102833132,"ARTR",0.434219623818535,0.883512420629346,0.0324554819389596,0.000401450218535685,1.36727575150243,0.00041,"Control","Historical","Control","Control"
"Q1",1949,2,18,-2.2e-08,0,"E1 Q1","UG","E1",521.2251731,6.25618214243432,5.78987537035989,"ARTR",0,0.199412398193739,0.0543510720127301,0.00153328564980786,1.78723371818465,0.0306,"Control","Historical","Control","Control"
"Q1",1949,4,18,17.05448238,0,"E1 Q1","UG","E1",29.93262212,3.39894892644686,3.52600272325995,"ARTR",0,2.85274088743115,0.00343219760754339,0.00121808404398825,0.26321635896185,0.00633,"Control","Historical","Control","Control"
"Q1",1949,5,18,1.97e-08,0,"E1 Q1","UG","E1",86.86148963,4.46431477674088,3.86167737134238,"ARTR",0,0.000762500000000003,0.000396447423802253,0.000150723707342848,0.136293368925441,1.00052,"Control","Historical","Control","Control"
"Q1",1949,7,17,-2.2e-08,0,"E1 Q1","UG","E1",306.1258401,5.72399625957236,5.20732574871693,"ARTR",0.046992252127348,0.979484238837283,0.00690434488057341,0.000562359172798107,0.383104843275124,0.00041,"Control","Historical","Control","Control"
"Q1",1950,2,19,-6.37e-09,0,"E1 Q1","UG","E1",326.9722714,5.78987537035989,4.65181829378247,"ARTR",1.70768683460665e-10,0.0344726290310233,0.0255683561532958,0.135247104957222,0.150803213486037,0.01907,"Control","Historical","Control","Control"
"Q1",1950,23,6,7.016714433,0,"E1 Q1","UG","E1",3.607091344,1.2829017256928,1.43932319774486,"ARTR",0.103504128382387,4.3764113122649,0.0123660862785523,1.02436818288322,0.0251841655235925,0.13635,"Control","Historical","Control","Control"
"Q1",1950,26,1,-1.8e-08,0,"E1 Q1","UG","E1",58.11580941,4.06243773372818,3.42464436023591,"ARTR",0.100264118970636,2.76346034701827,0.000331584382219154,0,0.124774739577676,0.00082,"Control","Historical","Control","Control"
"Q1",1950,27,1,1.13e-08,0,"E1 Q1","UG","E1",14.79885998,2.69455014942485,2.77155633889043,"ARTR",0.0561472584303781,5.40849855075231,0.119003278993002,0.0049066087102755,0.00147125,0,"Control","Historical","Control","Control"
"Q1",1950,4,19,12.6820394,0,"E1 Q1","UG","E1",33.98783693,3.52600272325995,3.24518162532715,"ARTR",0.173417359596603,0.961014730117775,0.00922961216790268,0.00254426538196517,0.307975468851908,0.00625,"Control","Historical","Control","Control"
"Q1",1950,5,19,2.29e-08,0,"E1 Q1","UG","E1",47.5450352,3.86167737134238,3.49172435012861,"ARTR",1.00520893340672e-09,0,0.0639292062621499,0.000227668084487104,0.0953558710231888,0.39313,"Control","Historical","Control","Control"
"Q1",1950,7,18,-6.37e-09,0,"E1 Q1","UG","E1",182.6050728,5.20732574871693,4.80674847518969,"ARTR",1.50653659147793e-10,3.35917721473461,0.00201935865963674,0.20755561209272,1.24085484235342,0,"Control","Historical","Control","Control"
"Q1",1951,2,20,0.001279226,0,"E1 Q1","UG","E1",104.7753248,4.65181829378247,5.34801759648197,"ARTR",0,0.374354981889906,0.00112445037307657,0.0241059585717497,0.936466499670235,0.00647,"Control","Historical","Control","Control"
"Q1",1951,23,7,6.033284733,0,"E1 Q1","UG","E1",4.217840207,1.43932319774486,2.4770575821259,"ARTR",0.073525571095382,6.98138845383765,0.0028668075882015,0.128354673126603,0.0109150162891767,0.09477,"Control","Historical","Control","Control"
"Q1",1951,4,20,15.39097381,0,"E1 Q1","UG","E1",25.6663713,3.24518162532715,3.86448133814203,"ARTR",0.109137934239692,1.78595943898846,0.00112286604287953,0.00124366475053618,0.0626781661194911,0.00033,"Control","Historical","Control","Control"
"Q1",1951,5,20,0.206876135,0,"E1 Q1","UG","E1",32.84253093,3.49172435012861,4.06054017013662,"ARTR",0,0.0778875,0.00686512918656418,0,0.148398240514931,0.37783,"Control","Historical","Control","Control"
"Q1",1951,7,19,0.392893289,0,"E1 Q1","UG","E1",122.3332007,4.80674847518969,5.55320761423732,"ARTR",9.11518895918561e-12,0.188681216965326,0.234360901239242,2.46423724629422e-05,1.15641618970892,0,"Control","Historical","Control","Control"
"Q1",1954,2,23,4.727023768,0,"E1 Q1","UG","E1",223.5280298,5.40953681916547,5.45267625926891,"ARTR",0,1.14613857175798,0.00390345988837762,0.0206919111614715,0.310184330896835,0.00961,"Control","Historical","Control","Control"
"Q1",1954,23,10,-1.2e-08,0,"E1 Q1","UG","E1",51.17797086,3.93530918281789,3.760606247761,"ARTR",0.154153975834552,14.9626337348666,0,0.123044964638496,5.72026493429085e-06,0.13594,"Control","Historical","Control","Control"
"Q1",1954,4,23,13.0641652,0,"E1 Q1","UG","E1",69.58100723,4.24249164547415,3.81690845788658,"ARTR",0.177880681199268,1.01907847392509,1.64572379890356e-05,0.00281932411816249,0.0050556832795066,0.00041,"Control","Historical","Control","Control"
"Q1",1954,7,22,0.036855802,0,"E1 Q1","UG","E1",91.56795814,4.51708140852004,5.34959791380434,"ARTR",0,1.53968121185835,0.000505227543266648,0.0594097580533911,0.654555465575734,0,"Control","Historical","Control","Control"
"Q1",1955,2,24,2.97607845,0,"E1 Q1","UG","E1",233.3819214,5.45267625926891,5.39299065676305,"ARTR",0,0.352940102001797,0.00226969501882975,0.310051211810662,0.547337837394997,0.00633,"Control","Historical","Control","Control"
"Q1",1955,23,11,7.17917065,0,"E1 Q1","UG","E1",42.97447126,3.760606247761,4.00450142758869,"ARTR",0.125181779587319,2.86407231454648,5.59609294645942e-05,0.00528602560524424,0.00147312599982686,0.00429,"Control","Historical","Control","Control"
"Q1",1955,4,24,11.34355895,0,"E1 Q1","UG","E1",45.4634387,3.81690845788658,4.23207972365789,"ARTR",0.126657357873263,0.450080905601247,0.000319580940086422,0,0.00376644667069459,0,"Control","Historical","Control","Control"
"Q1",1955,7,23,0.0340363,0,"E1 Q1","UG","E1",210.5236322,5.34959791380434,5.47803148651454,"ARTR",0.0119810971298578,6.07680340407178,0.000441089971752194,0.000158199758459054,0.470280880061848,0,"Control","Historical","Control","Control"
"Q10",1930,6,1,27.0552332,0,"P1 E1 Q4","UG","P1E1",86.31221572,4.45797113755076,5.26570200065655,"ARTR",0,2.72951432026538,0,0.191992689804391,2.15957851097324,0.92215,"Control","Historical","Control","Control"
"Q10",1931,6,2,27.43899099,0,"P1 E1 Q4","UG","P1E1",193.5821559,5.26570200065655,5.34044588926849,"ARTR",0,0.994946018524483,0,0.00988717064483815,0.973900255194882,0.42464,"Control","Historical","Control","Control"
"Q10",1932,6,3,21.40395973,0,"P1 E1 Q4","UG","P1E1",208.6057046,5.34044588926849,5.68743965870428,"ARTR",3.33206799041363e-11,0.889535469850443,0,0.354150004994398,0.189154968297278,0.09348,"Control","Historical","Control","Control"
"Q10",1933,6,4,18.7080785,0,"P1 E1 Q4","UG","P1E1",295.137001,5.68743965870428,5.11264449015059,"ARTR",0,0.720280650636858,0,0.294615292803627,0.148743041823723,0.19846,"Control","Historical","Control","Control"
"Q10",1934,6,5,24.408941,0,"P1 E1 Q4","UG","P1E1",166.1090483,5.11264449015059,5.56305060854038,"ARTR",1.68256519827992e-15,0.47853199904111,0.0461672457092926,0.0770714803196014,0.334917861929848,0.32023,"Control","Historical","Control","Control"
"Q10",1935,6,6,21.1755863,0,"P1 E1 Q4","UG","P1E1",260.6166643,5.56305060854038,5.76540278100639,"ARTR",0,1.35090043032249,0.606066271651501,0.0878852640091913,0.518601472675237,0.06535,"Control","Historical","Control","Control"
"Q10",1936,19,1,10.24009957,0,"P1 E1 Q4","UG","P1E1",0.25,-1.38629436111989,-1.38629436111989,"ARTR",0.424960138510717,0.106170478809393,0,1.4694118910839,0.00272929012515487,1.26756,"Control","Historical","Control","Control"
"Q10",1936,6,7,19.23466675,0,"P1 E1 Q4","UG","P1E1",319.0675325,5.76540278100639,5.93870043897242,"ARTR",0.000737500000001845,0.416288719800954,1.52246398282649,0.0898840495671083,0.547548998814458,2.79733,"Control","Historical","Control","Control"
"Q10",1936,8,3,2.87682925,0,"P1 E1 Q4","UG","P1E1",12.28094232,2.50804865593128,2.97866712669687,"ARTR",0.250000000000011,0.053147096692142,0,0.242742861519172,0.830159857777559,0.95513,"Control","Historical","Control","Control"
"Q10",1937,19,2,8.929837071,0,"P1 E1 Q4","UG","P1E1",0.25,-1.38629436111989,2.15369364624063,"ARTR",0.312437796130819,0.240586830468932,0.0340125,0.710749855081729,0.00411070547744342,0.87679,"Control","Historical","Control","Control"
"Q10",1937,6,8,19.3357777,0,"P1 E1 Q4","UG","P1E1",379.4415016,5.93870043897242,5.96371687040799,"ARTR",0.00147499999999866,0.587400418942785,2.1301843939874,0.0662961243881149,0.18217100755593,0.21903,"Control","Historical","Control","Control"
"Q10",1937,8,4,2.4121316,0,"P1 E1 Q4","UG","P1E1",19.66159276,2.97866712669687,3.49006902639143,"ARTR",0,0.556120350496201,0,0.122092704911289,4.19812803404629,0.39527,"Control","Historical","Control","Control"
"Q10",1938,19,3,6.942362831,0,"P1 E1 Q4","UG","P1E1",8.616626461,2.15369364624063,1.92958112060041,"ARTR",0.38883001565131,0.481971645160146,0.0207660541907552,0.566858453227068,0.00314207415466835,0.10593,"Control","Historical","Control","Control"
"Q10",1938,6,9,18.09076834,0,"P1 E1 Q4","UG","P1E1",389.0535016,5.96371687040799,5.90284603700786,"ARTR",0.000737499939422175,0.233500279406247,3.80073662819324,0.0185476396225784,1.17852320762199,0.42499,"Control","Historical","Control","Control"
"Q10",1938,8,5,0.877358156,0,"P1 E1 Q4","UG","P1E1",32.78821088,3.49006902639143,3.00579974853562,"ARTR",0,0,0,0.181311052273692,7.5336702165849,0.43969,"Control","Historical","Control","Control"
"Q10",1939,19,4,7.744771429,0,"P1 E1 Q4","UG","P1E1",6.886624972,1.92958112060041,2.53186462382329,"ARTR",0.538485862319683,0.40718157038651,0.0381562669759782,1.04361447241255,0.00329994820680313,0.56461,"Control","Historical","Control","Control"
"Q10",1939,6,10,17.90888549,0,"P1 E1 Q4","UG","P1E1",366.0778578,5.90284603700786,6.05579540902962,"ARTR",0.000737499988640641,0.615185093823245,3.96540159371732,0.0205216320602226,0.406806843475253,0.45273,"Control","Historical","Control","Control"
"Q10",1939,8,6,1.980705058,0,"P1 E1 Q4","UG","P1E1",20.20236645,3.00579974853562,3.13095996608548,"ARTR",0.0268899990910169,0,0,0.0615076395533518,16.1699240122622,0.56033,"Control","Historical","Control","Control"
"Q10",1940,19,5,4.783569869,0,"P1 E1 Q4","UG","P1E1",12.57693554,2.53186462382329,3.2881294369727,"ARTR",0.518111105596559,7.71334014866039e-05,0.0197219467436082,0.101828795800109,0.00767824997441482,0.38929,"Control","Historical","Control","Control"
"Q10",1940,6,11,13.32640193,0,"P1 E1 Q4","UG","P1E1",426.5780746,6.05579540902962,6.24181614193015,"ARTR",0.00105078984878459,1.07253318099034,1.29941825983061,0.00738680818737221,4.33677469474437,0.26317,"Control","Historical","Control","Control"
