"quad","year","trackID","age","distEdgeMin","allEdge","QuadName","Grazing","Group","area.t0","logarea.t0","logarea.t1","species","W.ARTR","W.HECO","W.POSE","W.PSSP","W.allcov","W.allpts","Treatment","Period","Treatment2","Treatment3"
"Q1",1936,2,4,38.467219911367,0,"E1 Q1","UG","E1",1.23758869149501,0.213164882787502,-0.29867640375299,"HECO",0.313456810240239,2.40328718625893e-10,0.000187931226367783,0.0605569031292057,0.1686876483733,0.00286,"Control","Historical","Control","Control"
"Q1",1936,22,1,11.3157862923304,0,"E1 Q1","UG","E1",0.24999999999999,-1.38629436111993,-1.38629436111993,"HECO",4.4623881987139,0.624444650108265,0.000164755635765756,0.0198483133049683,0.895518403367711,0.02488,"Control","Historical","Control","Control"
"Q1",1936,27,1,11.2780933235453,0,"E1 Q1","UG","E1",0.24999999999999,-1.38629436111993,-0.693147180559985,"HECO",0.175830680151749,0.0676460058604589,0,7.25420996605773,5.85997276066406,0.21371,"Control","Historical","Control","Control"
"Q1",1936,29,1,10.2312862913203,0,"E1 Q1","UG","E1",0.25,-1.38629436111989,-1.38629436111989,"HECO",1.00179886006341,0.199390077177541,0.16590427774299,0.000780360822107347,25.0892376282818,0.04681,"Control","Historical","Control","Control"
"Q1",1936,3,4,18.8710464784429,0,"E1 Q1","UG","E1",14.9325374930807,2.70354255645865,2.69587827423468,"HECO",7.77030557649562,0.00294008585951982,0.0062540225884263,0.00556891036297672,3.8158108724268,0.01577,"Control","Historical","Control","Control"
"Q1",1936,35,1,5.8541753497438,0,"E1 Q1","UG","E1",0.25,-1.38629436111989,-1.38629436111989,"HECO",1.02726355075955,0.133933309480433,0,0.235365307224208,17.6509084350292,0.00041,"Control","Historical","Control","Control"
"Q1",1936,37,1,5.0219589427188,0,"E1 Q1","UG","E1",0.25,-1.38629436111989,-1.38629436111993,"HECO",0.0146719417303709,3.99680288865056e-15,0.000837939330694768,1.47971346095054,0.103336487164922,3e-05,"Control","Historical","Control","Control"
"Q1",1936,38,1,11.167176135942,0,"E1 Q1","UG","E1",0.24999999999999,-1.38629436111993,-1.52704063552008,"HECO",4.0522868732271,0.520991463831847,4.98801695218934e-05,0.0173653807871894,1.17885052851858,0.05625,"Control","Historical","Control","Control"
"Q1",1936,6,3,27.060769094936,0,"E1 Q1","UG","E1",0.52825599250684,-0.638174278476789,0.607562339011966,"HECO",0.224945931813914,0.000779928775789913,0.148266682330218,0.0472917984025989,27.3775255748394,0.43143,"Control","Historical","Control","Control"
"Q1",1936,7,3,4.6058503485812,0,"E1 Q1","UG","E1",0.25,-1.38629436111989,-0.693147180559945,"HECO",1.23961057363553,0.0671850655497271,0,1.49001193712911,8.04077168600937,0.00149,"Control","Historical","Control","Control"
"Q1",1937,10,3,6.4456589440447,0,"E1 Q1","UG","E1",0.25,-1.38629436111989,-1.19738740391968,"HECO",1.83335212790447,0.0137500171217684,0.0130089642606723,0.0477696504330148,16.4942246285218,0.06197,"Control","Historical","Control","Control"
"Q1",1937,2,5,39.4548988185369,0,"E1 Q1","UG","E1",0.74179941410705,-0.29867640375299,-0.12670275551423,"HECO",0.605428660580607,1.72054037683722e-15,0.000591340545348594,3.5e-05,0.201002868181326,0,"Control","Historical","Control","Control"
"Q1",1937,27,2,11.285301917302,0,"E1 Q1","UG","E1",0.49999999999998,-0.693147180559985,-0.200017958933319,"HECO",0.322511463103305,2.09832151654155e-14,0,3.47115110215449,4.55627628494549,0.18421,"Control","Historical","Control","Control"
"Q1",1937,29,2,10.7383144167926,0,"E1 Q1","UG","E1",0.25,-1.38629436111989,-1.38629436111989,"HECO",0.918632565154139,0.1261826031515,0.205467514479086,0.229606013665282,40.0433951072548,1.13594,"Control","Historical","Control","Control"
"Q1",1937,3,5,20.20998785,0,"E1 Q1","UG","E1",14.8185277708461,2.69587827423468,2.87080481110888,"HECO",5.45589170708954,0.000795000000012113,0.0317959902947282,0.0236059480220028,5.65234408681196,0.00628,"Control","Historical","Control","Control"
"Q1",1937,35,2,5.379707380552,0,"E1 Q1","UG","E1",0.25,-1.38629436111989,-1.38629436111989,"HECO",0.532816381457109,0.109865,0,0.229931707595746,15.6527352487504,0,"Control","Historical","Control","Control"
"Q1",1937,37,2,4.7152878486832,0,"E1 Q1","UG","E1",0.24999999999999,-1.38629436111993,-1.02817734412516,"HECO",0,6.99440505513849e-15,0.0533401763212541,1.03777394201452,0.0947462982570587,0,"Control","Historical","Control","Control"
"Q1",1937,46,1,4.79032847375301,0,"E1 Q1","UG","E1",0.24999999999999,-1.38629436111993,-0.883957698033198,"HECO",0.846251019037677,0.00507502108172339,0,0.00384103630617452,0.0391985028690224,1.01153,"Control","Historical","Control","Control"
"Q1",1937,6,4,26.68780195,0,"E1 Q1","UG","E1",1.83595051461679,0.607562339011966,1.34012965177317,"HECO",0.24814177514988,9.89050627091578e-05,0.168096001194584,0.0310071438174435,22.1602302038536,0.42918,"Control","Historical","Control","Control"
"Q1",1937,7,4,5.1363347240753,0,"E1 Q1","UG","E1",0.5,-0.693147180559945,-0.543194194201982,"HECO",0.703193069165403,0.0779227130013823,0,1.19361574879777,17.2323283192774,0.00041,"Control","Historical","Control","Control"
"Q1",1938,10,4,5.93779566217313,0,"E1 Q1","UG","E1",0.30198213954981,-1.19738740391968,-0.107123811988148,"HECO",38.4647520215574,0.00986368196575649,0.0600282580978509,0.00399692759219119,44.7055262229544,0.10864,"Control","Historical","Control","Control"
"Q1",1938,12,3,5.03743238023331,0,"E1 Q1","UG","E1",0.24999999999999,-1.38629436111993,-1.38629436111993,"HECO",10.9239353307353,1.08973654174653e-05,0.246804538126702,0.22948278912325,1.09543762585206,0.01002,"Control","Historical","Control","Control"
"Q1",1938,25,3,7.02648160083561,0,"E1 Q1","UG","E1",0.24999999999999,-1.38629436111993,-0.693147180559965,"HECO",0.748657520754607,0.069147650464173,0,0.551903480867446,1.6721851996978,0.00622,"Control","Historical","Control","Control"
"Q1",1938,27,3,11.0499894170827,0,"E1 Q1","UG","E1",0.81871604967901,-0.200017958933319,0.507875075492543,"HECO",0.467463553360184,0.0678047482149389,0,9.6097381448885,3.07309202982665,0.04967,"Control","Historical","Control","Control"
"Q1",1938,29,3,10.3411698851727,0,"E1 Q1","UG","E1",0.25,-1.38629436111989,-0.693147180559945,"HECO",2.35718252801724,0.168470040662047,0.446634567322106,0.000472541478813755,12.3153560761877,0.52896,"Control","Historical","Control","Control"
"Q1",1938,3,6,19.3414386247367,0,"E1 Q1","UG","E1",17.6512183814776,2.87080481110888,3.23297771303666,"HECO",3.40849337792136,0.000801757671138294,0.0231965308596247,0.00569395486952341,1.38328712303882,0.02491,"Control","Historical","Control","Control"
"Q1",1938,35,3,5.4242042555934,0,"E1 Q1","UG","E1",0.25,-1.38629436111989,-0.233348416984391,"HECO",1.16116819994297,0.120211615249372,0,0.388706784567726,33.6528425722808,0.37772,"Control","Historical","Control","Control"
"Q1",1938,46,2,4.50562064499613,0,"E1 Q1","UG","E1",0.41314457033647,-0.883957698033198,-0.64532417599666,"HECO",1.12560245517266,1.78653164484288e-09,0,0.000700663336899975,0.0612446340787788,1.00561,"Control","Historical","Control","Control"
"Q1",1938,48,1,13.5819394194409,0,"E1 Q1","UG","E1",0.24999999999999,-1.38629436111993,-1.38629436111993,"HECO",1.83428076251649,0.173265144376288,0,3.19990460855368,1.2533200044459,0.00526,"Control","Historical","Control","Control"
"Q1",1938,49,1,34.1651300636104,0,"E1 Q1","UG","E1",0.25,-1.38629436111989,-1.38629436111989,"HECO",0,0.0133450596045036,0.0182961215579639,0.0302769826930484,5.96899883941585,0.00493,"Control","Historical","Control","Control"
"Q1",1938,50,1,14.7429292642722,0,"E1 Q1","UG","E1",0.25,-1.38629436111989,-1.38629436111993,"HECO",0,0.00567348696495782,3.09688322335613,1.84239489465342,3.7605306949356,0.00017,"Control","Historical","Control","Control"
"Q1",1938,6,5,25.8096535004391,0,"E1 Q1","UG","E1",3.81953868322827,1.34012965177317,1.66223898479032,"HECO",0.36445407420554,0.000906078838717975,0.0797513174533773,0.0384784569572667,29.4166888171335,0.38251,"Control","Historical","Control","Control"
"Q1",1938,7,5,4.24921207693507,0,"E1 Q1","UG","E1",0.58088981097653,-0.543194194201982,-0.248259755929901,"HECO",1.19817234658825,0.0390631317864743,0,2.84882524700901,19.8265314039233,0.13635,"Control","Historical","Control","Control"
"Q1",1939,10,5,6.11954720614536,0,"E1 Q1","UG","E1",0.89841443162698,-0.107123811988148,1.19183820984383,"HECO",4.32121114263806,0.0267827234025518,0.146831957427575,0.00388564737827883,2.86676980964431,0.04667,"Control","Historical","Control","Control"
"Q1",1939,22,4,13.3723441067457,0,"E1 Q1","UG","E1",0.24999999999999,-1.38629436111993,-0.916142366966597,"HECO",4.27165289072163,1.3988810110277e-14,0.00065198649870129,0.000240450169861443,1.07900315470822,0.00644,"Control","Historical","Control","Control"
"Q1",1939,25,4,6.67532456925851,0,"E1 Q1","UG","E1",0.49999999999999,-0.693147180559965,-0.483773668653253,"HECO",0.516357173731738,0.134807653899933,0,0.426802096611335,1.32376357638497,0.37915,"Control","Historical","Control","Control"
"Q1",1939,27,4,11.5848011363309,0,"E1 Q1","UG","E1",1.66175633386025,0.507875075492543,-0.287682072451821,"HECO",0.509504289557052,0.0940242650750118,0,8.52565870794583,2.0479065577745,0.06241,"Control","Historical","Control","Control"
"Q1",1939,29,4,10.6853487917432,0,"E1 Q1","UG","E1",0.5,-0.693147180559945,-0.289306376439142,"HECO",0.719255084067202,0.405843940636268,0.49402554662241,0.00119247533882815,11.1618541654606,0.13594,"Control","Historical","Control","Control"
"Q1",1939,3,7,19.5704722471822,0,"E1 Q1","UG","E1",25.3550447209267,3.23297771303666,2.85531090736748,"HECO",2.04263573030377,0.00406009953848908,0.146958452476551,0.00870638880575852,6.72599547286933,0.00482,"Control","Historical","Control","Control"
"Q1",1939,35,4,5.98966989299544,0,"E1 Q1","UG","E1",0.79187762184097,-0.233348416984391,-0.119369869925963,"HECO",0.680519214071146,0.144289297251233,0,0.212334598471062,6.58473116837582,0.37772,"Control","Historical","Control","Control"
"Q1",1939,49,2,33.9073558446204,0,"E1 Q1","UG","E1",0.25,-1.38629436111989,-1.38629436111993,"HECO",0,0.0160072201503867,0.0303813915092812,0.0194031550238739,2.95377213815994,0.00493,"Control","Historical","Control","Control"
"Q1",1939,53,1,9.7343066033574,0,"E1 Q1","UG","E1",0.25,-1.38629436111989,-1.38629436111993,"HECO",53.7456583637997,0,0.000188135093607805,0.004318123188165,0.0903023267623581,0.62852,"Control","Historical","Control","Control"
"Q1",1939,6,6,25.8821105182793,0,"E1 Q1","UG","E1",5.27109955388097,1.66223898479032,1.57943657315336,"HECO",0.370393427834766,0.00147101640491822,0.195420082495987,0.0186627739618746,40.2198918575444,0.38251,"Control","Historical","Control","Control"
"Q1",1939,7,6,4.70047689433943,0,"E1 Q1","UG","E1",0.7801572664797,-0.248259755929901,0.0285087939279882,"HECO",0.685367254292432,0.101873327815199,0,2.02708875965763,4.11494105715103,0.13635,"Control","Historical","Control","Control"
"Q1",1940,10,6,4.10433704578449,0,"E1 Q1","UG","E1",3.29312910936947,1.19183820984383,0.695034625726359,"HECO",15.838845719251,0.0337585195835108,0.10331986093179,0.00345540481783073,0.790695160300685,0.07727,"Control","Historical","Control","Control"
"Q1",1940,22,5,14.1677565852024,0,"E1 Q1","UG","E1",0.40005935036567,-0.916142366966597,-0.349666870666587,"HECO",5.88000796949852,3.66567554088704e-10,0.00613999005860478,0.0296498047879466,0.0900445686453927,0.00493,"Control","Historical","Control","Control"
"Q1",1940,25,5,5.59851049013722,0,"E1 Q1","UG","E1",0.61645270869608,-0.483773668653253,-0.397342465555602,"HECO",0.567167001203415,0.0436074822009558,0,0.641634318866444,1.05511489273131,0.13737,"Control","Historical","Control","Control"
"Q1",1940,27,5,13.4006636380221,0,"E1 Q1","UG","E1",0.74999999999997,-0.287682072451821,-0.0831152421554296,"HECO",0.516711313516034,0.0233852117765212,0,13.0157627740001,0.401725224013614,0.15179,"Control","Historical","Control","Control"
"Q1",1940,29,5,9.33611907918172,0,"E1 Q1","UG","E1",0.7487827608603,-0.289306376439142,-0.39703426256973,"HECO",1.35676539781791,0.167414905122747,0.416476482459244,0.000683795828242812,8.60316516426433,0.06238,"Control","Historical","Control","Control"
"Q1",1940,3,8,19.7162269309087,0,"E1 Q1","UG","E1",17.379839888013,2.85531090736748,2.20058146887598,"HECO",10.7817933726544,0.00160285574752128,0.00447097371269861,0.00869017799451341,2.27266527625165,0.02061,"Control","Historical","Control","Control"
"Q1",1940,35,5,4.51276595512108,0,"E1 Q1","UG","E1",0.88747948807665,-0.119369869925963,-0.281240614882475,"HECO",1.3194186515124,0.22974638233527,2.75e-05,0.279924706558114,39.2776042625393,1.00014,"Control","Historical","Control","Control"
"Q1",1940,4,7,3.03974333578338,0,"E1 Q1","UG","E1",1.69319709744024,0.526618515418088,1.25244135022766,"HECO",1.98651580308948,5.93830974668675e-05,0.00445952932462536,0.217662988359647,0.0644845012663507,0.0467,"Control","Historical","Control","Control"
"Q1",1940,49,3,33.5192339692588,0,"E1 Q1","UG","E1",0.24999999999999,-1.38629436111993,-0.22049085217315,"HECO",0,0.0183361058087723,0.00965071939896524,0.00407989429765607,3.31734157624212,0.0049,"Control","Historical","Control","Control"
"Q1",1940,6,7,25.3994785053263,0,"E1 Q1","UG","E1",4.85222116925181,1.57943657315336,1.49429427099086,"HECO",0.392194306297789,0.000972602066460312,0.0875526087523699,0.00668871913793687,20.8331788845759,0.38251,"Control","Historical","Control","Control"
"Q1",1940,7,7,3.18452610506693,0,"E1 Q1","UG","E1",1.02891905903485,0.0285087939279882,0.684272005429942,"HECO",1.62031793120676,0.225708710963435,0.0003575,1.46303107626294,28.8192039534891,0.13638,"Control","Historical","Control","Control"
"Q1",1941,10,7,4.78429720004792,0,"E1 Q1","UG","E1",2.00377845502445,0.695034625726359,0.893978665488515,"HECO",46.0917860796723,0.0273773716641336,0.056137280488733,0.0375192853659272,0.0555580216687237,0,"Control","Historical","Control","Control"
"Q1",1941,22,6,13.863682364141,0,"E1 Q1","UG","E1",0.704922881098082,-0.349666870666587,0.231629322576462,"HECO",15.9804900134061,0.0778874993252815,0.00289693560649651,0.0699895426918448,0.0625237857916667,0.37978,"Control","Historical","Control","Control"
"Q1",1941,25,6,5.82789099733884,0,"E1 Q1","UG","E1",0.672103813809079,-0.397342465555602,0.549705445637016,"HECO",0.208548908373983,0.0385422903659182,0.0003575,0.761153113517951,6.7274113420149,0.51886,"Control","Historical","Control","Control"
"Q1",1941,27,6,12.5556706684851,0,"E1 Q1","UG","E1",0.920245090081411,-0.0831152421554296,0.229439616637543,"HECO",0.375196859904834,0.0117673780030631,0.0011975,11.7378852962344,1.82108995489514,0.07785,"Control","Historical","Control","Control"
"Q1",1941,29,6,10.4826354962055,0,"E1 Q1","UG","E1",0.672310990135852,-0.39703426256973,-0.3040843479659,"HECO",4.07375056342724,0.148612119038967,0.272550926484952,0.00951599543389969,0.531825380010608,0,"Control","Historical","Control","Control"
"Q1",1941,3,9,20.9369511315172,0,"E1 Q1","UG","E1",9.03026278989094,2.20058146887598,2.55927398828801,"HECO",12.0078494278272,0.00238228099473644,0.00975523053579384,0.0691538428259352,0.481927437952503,0.00055,"Control","Historical","Control","Control"
"Q1",1941,35,6,5.28014802357458,0,"E1 Q1","UG","E1",0.754846686280628,-0.281240614882475,-0.376862142164492,"HECO",5.99795790998504,0.238445026988258,0.0319163470560733,0.0829961564040825,17.0453587747308,1,"Control","Historical","Control","Control"
"Q1",1941,37,6,3.31671519271965,0,"E1 Q1","UG","E1",1.97224973979602,0.679174891060499,0.596349326504989,"HECO",0,0.000762499992319966,0.0750554781987215,0.29982102636278,0.204744176290489,0,"Control","Historical","Control","Control"
"Q1",1941,49,4,33.8438988339276,0,"E1 Q1","UG","E1",0.802124976528465,-0.22049085217315,-0.489852266918355,"HECO",0,0.0120714352460236,0.0238014472405717,0.0406352751375478,2.10259346650953,0.00485,"Control","Historical","Control","Control"
"Q1",1941,54,1,24.4797496087891,0,"E1 Q1","UG","E1",2.10568512688599,0.744640890133876,-0.14047261084813,"HECO",33.7211417747879,0.0108674996259439,0.00166353565717653,0.0151672063044214,5.32804473849825,0.00011,"Control","Historical","Control","Control"
"Q1",1941,58,1,4.7185105049361,0,"E1 Q1","UG","E1",0.250000000000004,-1.38629436111987,-1.38629436111989,"HECO",0.814035622668507,0.0945027355910745,0.530135233598952,0.00107421382317352,0.492042318820022,0,"Control","Historical","Control","Control"
"Q1",1941,59,1,20.0746566129876,0,"E1 Q1","UG","E1",0.25,-1.38629436111989,-1.38629436111989,"HECO",2.90811147288907,0.044343433638257,0.89693346159437,0.176874750298875,1.53292844584568,1.51886,"Control","Historical","Control","Control"
"Q1",1941,6,8,26.0809730281107,0,"E1 Q1","UG","E1",4.45619057991372,1.49429427099086,1.64974636782426,"HECO",0.434152103411969,0.00618090015977894,0.055327850472971,0.0383386306056673,31.6868205192348,0.42725,"Control","Historical","Control","Control"
"Q1",1941,60,1,17.314462079167,0,"E1 Q1","UG","E1",0.249999999999996,-1.38629436111991,-1.38629436111993,"HECO",0.0198005660980209,0.0185123941097548,0.97523178325953,0.665610060551815,1.4033615639063,0.0019,"Control","Historical","Control","Control"
"Q1",1941,7,8,3.76849016778996,0,"E1 Q1","UG","E1",1.98232818596094,0.684272005429942,0.567971022182445,"HECO",5.99968351877459,0.0970985063224113,0.0982843306949261,0.765786034886806,14.9091864629467,0.13635,"Control","Historical","Control","Control"
"Q1",1945,10,11,4.73007380862302,0,"E1 Q1","UG","E1",4.05715917763825,1.40048301876107,3.30599940806135,"HECO",43.270132141701,0.241908915795507,0.00045938989050094,0.000379080144003415,0.0369880653358291,0,"Control","Historical","Control","Control"
"Q1",1945,22,10,11.3487831547495,0,"E1 Q1","UG","E1",3.92424140698938,1.3671730604503,2.65514936220006,"HECO",50.9123117145079,7.7313776083157e-07,0.00450410406242933,0.000463914420954753,0.188464488975469,0.00143,"Control","Historical","Control","Control"
"Q1",1945,25,10,3.99887455870514,0,"E1 Q1","UG","E1",16.9634448080819,2.83106072342304,2.68300274825776,"HECO",0.486535212307269,0.0290328195878892,0.360467327883868,0.547021531092607,0.663385215510744,0.1374,"Control","Historical","Control","Control"
"Q1",1945,27,10,15.0966503630297,0,"E1 Q1","UG","E1",2.32382677715194,0.843215299702189,2.35300492267066,"HECO",0.434700068275297,0.165594429867413,0.188517240790248,5.27403511047393,2.28403587623506,0.03583,"Control","Historical","Control","Control"
"Q1",1945,29,10,8.16423002668893,0,"E1 Q1","UG","E1",7.45393799440764,2.00874248259044,2.81588550379056,"HECO",2.5568639473089,0.223783962625791,0.158006748852841,6.51092285220312e-05,0.119920266848486,0.00011,"Control","Historical","Control","Control"
"Q1",1945,3,13,19.255980071915,0,"E1 Q1","UG","E1",11.1560099097122,2.41197835805027,2.96865973718662,"HECO",24.1563449466307,0.0415198160629185,0.00127100289569438,0.000655,0.0897520274717246,0.00014,"Control","Historical","Control","Control"
"Q1",1945,35,10,5.74260814468202,0,"E1 Q1","UG","E1",2.1794300188772,0.779063383383932,1.03400361543992,"HECO",0.50717129431168,0.761437001851998,1.54772447209076,0.0287302146980124,19.8464094518253,3e-05,"Control","Historical","Control","Control"
"Q1",1945,4,12,1.58594955987074,0,"E1 Q1","UG","E1",11.385424159746,2.43233395483805,2.52729193434478,"HECO",21.3625882130478,0.0599965716924349,0.00125356133486746,0.489622069658603,0.0824106567496198,0.13594,"Control","Historical","Control","Control"
"Q1",1945,46,9,2.26898470640958,0,"E1 Q1","UG","E1",13.2002651780096,2.58023691863369,3.24902954397439,"HECO",2.43398792759256,0,0.000607425872387541,0.000564478217279199,0.596366703406535,0.39302,"Control","Historical","Control","Control"
"Q1",1945,49,8,34.931429307386,0,"E1 Q1","UG","E1",0.89744847297931,-0.108199571990036,1.38502659976227,"HECO",0.383357340877358,0.0562101498627987,0.0309071252003165,0.00768336393577829,2.26258466976905,0.01695,"Control","Historical","Control","Control"
"Q1",1945,54,5,23.0772925729044,0,"E1 Q1","UG","E1",11.3969359210851,2.43334454042076,3.43478555334608,"HECO",48.3047166805055,7.68588785682311e-10,0.00610249313925194,0.00509817520285553,0.305531838126218,0.01544,"Control","Historical","Control","Control"
"Q1",1945,63,1,14.6807167401205,0,"E1 Q1","UG","E1",1.47597775822077,0.389320657108625,0.529200661476298,"HECO",0.495044820038972,0.000557827433084955,4.37237299273705,0.00024077978924323,0.185936954825504,0.13594,"Control","Historical","Control","Control"
"Q1",1946,10,12,3.33080112064879,0,"E1 Q1","UG","E1",27.2757876136057,3.30599940806135,3.13682277104954,"HECO",45.076550998959,0.728705806905502,0.00013515225999851,0.00031613985917779,0.0108793086591657,0.13594,"Control","Historical","Control","Control"
"Q1",1946,22,11,12.9275026796015,0,"E1 Q1","UG","E1",14.2271108932251,2.65514936220006,2.50657052616688,"HECO",19.6535839474585,5.53311103355876e-06,0.0464059213632104,0.000301433379826821,0.285846561892966,0.00143,"Control","Historical","Control","Control"
"Q1",1946,25,11,4.48239565360345,0,"E1 Q1","UG","E1",14.6289544784529,2.68300274825776,3.00997954136247,"HECO",0.302389791712566,0.199412937411017,2.42722316344168,0.147936620392841,0.191548006793678,0,"Control","Historical","Control","Control"
"Q1",1946,27,11,13.6305417804342,0,"E1 Q1","UG","E1",10.5171254384034,2.35300492267066,2.43576886784276,"HECO",0.265634488396517,0.114766522040779,0.249468167124177,1.4788016512754,0.0791168443081744,0.00052,"Control","Historical","Control","Control"
"Q1",1946,29,11,9.50996126809462,0,"E1 Q1","UG","E1",16.7079641973947,2.81588550379056,2.36680906910225,"HECO",2.38439776238684,1.44222407375072,0.0329967107799205,4.51441663237531e-05,0.0580252154615329,0.00143,"Control","Historical","Control","Control"
"Q1",1946,3,14,20.1043347228002,0,"E1 Q1","UG","E1",19.4658127999272,2.96865973718662,3.18665383701141,"HECO",3.41300807658111,0.139842272945617,0.00100224230777181,0.000300144596291298,0.00616869104991013,0.00011,"Control","Historical","Control","Control"
"Q1",1946,35,11,4.69018785422939,0,"E1 Q1","UG","E1",2.81230270416558,1.03400361543992,2.29688600918015,"HECO",0.334776059859568,2.2627643091404e-05,0.994387545471806,0.0281733557021848,0.000221875,0.00011,"Control","Historical","Control","Control"
"Q1",1946,4,13,2.04943625932539,0,"E1 Q1","UG","E1",12.5195564076424,2.52729193434478,2.49785476689336,"HECO",14.3045730460234,3.2499999773252e-05,0,0.695304193479605,0.0308566699913456,0.01615,"Control","Historical","Control","Control"
"Q1",1946,46,10,1.01612535900625,0,"E1 Q1","UG","E1",25.7653236669666,3.24902954397439,3.09250407980512,"HECO",3.35903228580195,7.21650021681343e-09,0.0014350177254561,0.000268255265396244,0.124938001532426,0.04667,"Control","Historical","Control","Control"
"Q1",1946,49,9,33.6476870890057,0,"E1 Q1","UG","E1",3.99493216764929,1.38502659976227,1.80708910140593,"HECO",0.0360229069239094,0.0429413277868151,0.0163102456086115,0.0101738796200012,0.109707502270811,0,"Control","Historical","Control","Control"
"Q1",1946,54,6,21.2995566141285,0,"E1 Q1","UG","E1",31.0247586964125,3.43478555334608,3.1346390000431,"HECO",15.3918533146501,0,0.0583851028616982,0.00580424110516154,0.142184736619768,0.02012,"Control","Historical","Control","Control"
"Q1",1946,63,2,15.021507384652,0,"E1 Q1","UG","E1",1.69757482919019,0.529200661476298,1.79801182540383,"HECO",0.703228040329251,0.000650454492437834,6.9717530286235,0.000476673253162552,0.0586933937226923,3e-05,"Control","Historical","Control","Control"
"Q1",1946,68,1,26.1258894156697,0,"E1 Q1","UG","E1",0.98783823061766,-0.0122363288328274,2.05786718548548,"HECO",2.52369775105937e-05,0.217010777255545,0.0322971722988544,0.0818305794191048,0.230849246905181,0,"Control","Historical","Control","Control"
"Q1",1949,10,15,1.67634330075187,0,"E1 Q1","UG","E1",37.1041225331515,3.61372808293203,2.97023476711306,"HECO",0.0883012352588568,0.229533529881191,3.68610361363527e-05,1.9353063328829e-05,0.0194699362518887,0.00184,"Control","Historical","Control","Control"
