"species","quad","year","trackID","age","logarea","survives","distEdgeMin","allEdge","QuadName","Grazing","Group","W.ARTR","W.HECO","W.POSE","W.PSSP","W.allcov","W.allpts","Treatment","Period","Treatment2","Treatment3"
"POSE","Q1",1934,12,3,0.573257652103085,1,10.25370115,0,"E1 Q1","UG","E1",0.792523824946323,0.341473149679248,0.00254917831538586,0.0674735655643219,21.0702678273345,1.13594,"Control","Historical","Control","Control"
"POSE","Q1",1934,24,3,2.12561275459913,1,8.26465815,0,"E1 Q1","UG","E1",0.333181825411507,0.000273022170345277,0.000969015328016963,0.0014820583363184,0.484951371004218,0.00041,"Control","Historical","Control","Control"
"POSE","Q1",1935,29,4,0.370828705260148,1,43.6234058514701,0,"E1 Q1","UG","E1",0.0455756926236888,0.0025267803070967,0,0.00223726129086144,1.66649203009276,0.00146,"Control","Historical","Control","Control"
"POSE","Q1",1935,31,4,1.54957875468685,1,20.2130175293909,0,"E1 Q1","UG","E1",0.0022125,0,0.0905828352164757,2.01523698646769,3.03109169099213,0.00052,"Control","Historical","Control","Control"
"POSE","Q1",1935,24,4,3.14776390239571,1,8.78581283257521,0,"E1 Q1","UG","E1",10.0092945471676,0.00312757520976795,0.000386240658093525,0.000145,0.406696335115316,0.00157,"Control","Historical","Control","Control"
"POSE","Q1",1935,97,1,0.995585580432164,1,22.8149980041862,0,"E1 Q1","UG","E1",1.96735336445049,0,1.17495839724313e-08,0.23723325430612,20.4191313069095,0.37775,"Control","Historical","Control","Control"
"POSE","Q1",1935,12,4,0.132890740782196,1,9.8614261347258,0,"E1 Q1","UG","E1",2.19335497720855,1.22460757435541,0.0157976136969408,0.00561004464859623,11.0743863304732,0.51369,"Control","Historical","Control","Control"
"POSE","Q1",1935,11,4,-1.38629436111989,0,19.1756237996504,0,"E1 Q1","UG","E1",50.018918066734,0.643073972016234,0.00601719082648244,0.0653749372370659,1.94614867807502,0.02056,"Control","Historical","Control","Control"
"POSE","Q1",1935,10,4,1.55569428028795,1,18.9592651857869,0,"E1 Q1","UG","E1",0.457873579556967,0.000176481668559634,0.00101543379147416,0.129218803209601,3.80453742945281,0.76309,"Control","Historical","Control","Control"
"POSE","Q1",1935,94,3,1.48297267249038,1,7.6187503513872,0,"E1 Q1","UG","E1",32.6434089677697,0,0,0.000277020083660717,0.698277204104367,0,"Control","Historical","Control","Control"
"POSE","Q1",1935,99,1,-1.38629436111989,0,13.6144417632212,0,"E1 Q1","UG","E1",18.3519088540368,0.000385742355660405,0.0347260872701703,4.32623563417295,2.96836327194306,0.01574,"Control","Historical","Control","Control"
"POSE","Q1",1935,100,1,-1.38629436111989,0,13.3842886380068,0,"E1 Q1","UG","E1",2.23153946809586,0.00195937408788066,0.0425991651353571,5.90533018796007,1.1177342356249,0.15168,"Control","Historical","Control","Control"
"POSE","Q1",1935,98,1,0.970549448481965,1,13.5479315852324,0,"E1 Q1","UG","E1",0.00850285028865221,0,0.166375263207452,1.96469954436398,0.975075185501724,6e-05,"Control","Historical","Control","Control"
"POSE","Q1",1936,24,5,3.11370489008906,1,8.1845433390941,0,"E1 Q1","UG","E1",1.02007746076419,0.00206326637936506,4.57955643466667e-05,0.0001812506172,0.442793703346475,0.00496,"Control","Historical","Control","Control"
"POSE","Q1",1936,10,5,2.36422920385356,1,18.7376816301399,0,"E1 Q1","UG","E1",0.694255285592153,0.0235211851255031,0.000401964044806106,0.0500993754688145,2.65057096246631,0.65582,"Control","Historical","Control","Control"
"POSE","Q1",1936,97,2,1.35197081946468,1,21.4793784888289,0,"E1 Q1","UG","E1",1.53989024616225,0,0,0.227794686565566,1.12828513858928,0,"Control","Historical","Control","Control"
"POSE","Q1",1936,31,5,1.62028156537828,1,20.5440839397423,0,"E1 Q1","UG","E1",0,0.00240618078368392,0.000988012842131063,3.13423179579519,2.59937301351626,0.13819,"Control","Historical","Control","Control"
"POSE","Q1",1936,12,5,0.0202170942961592,1,10.4816667551407,0,"E1 Q1","UG","E1",5.11571583496798,0.319953564572043,0.00172164917932792,0.00619618252158875,46.2768845727549,1.00479,"Control","Historical","Control","Control"
"POSE","Q1",1936,94,4,-0.774833226598359,1,12.2004058447309,0,"E1 Q1","UG","E1",25.6592093873564,0.598912735269496,0,0.0057044900788195,0.204748984007915,0.02152,"Control","Historical","Control","Control"
"POSE","Q1",1936,29,5,0.981740718287213,1,42.8618168121865,0,"E1 Q1","UG","E1",0,0.0117337489890679,2.50467113716013e-09,0.0163054669339817,0.896272294666204,0.00239,"Control","Historical","Control","Control"
"POSE","Q1",1937,97,3,-0.366346174625244,1,22.99561835,0,"E1 Q1","UG","E1",4.64256474164107,0,0.000357499999999999,0.0785146039313076,28.3102899404099,0.13594,"Control","Historical","Control","Control"
"POSE","Q1",1937,24,6,3.41616532254938,1,7.65480505,0,"E1 Q1","UG","E1",0.829280522942006,0.00139110328614494,0.00104734008065195,0.00372,0.549511897753522,0.00154,"Control","Historical","Control","Control"
"POSE","Q1",1937,12,6,-0.0177509695687803,1,13.3586644192329,0,"E1 Q1","UG","E1",5.53926001218486,1.79597951529815,0.0170661117012728,0.182044702457313,38.3551169235301,0.27188,"Control","Historical","Control","Control"
"POSE","Q1",1937,98,3,1.27415112919153,1,13.1161941,0,"E1 Q1","UG","E1",0.00644114450050164,0.0110515235473738,0.181060204396483,2.83960325016732,0.950579031316048,0.00012,"Control","Historical","Control","Control"
"POSE","Q1",1937,31,6,1.77891030711569,1,19.8989738,0,"E1 Q1","UG","E1",0.00510088595737066,0.00563214906958121,0.0963003899194048,1.80929839973612,3.14423129437092,0.00168,"Control","Historical","Control","Control"
"POSE","Q1",1937,10,6,2.11701884302765,1,18.97283785,0,"E1 Q1","UG","E1",0.842085688334568,0.0803330335127134,0.000840663883393177,0.0473853298767372,2.17141455783,0.76502,"Control","Historical","Control","Control"
"POSE","Q1",1937,29,6,1.20008785382193,1,43.031859,0,"E1 Q1","UG","E1",0.0135318174039595,0.000329903806086175,5.04389890906175e-07,0.00192155758974877,1.10802135235968,0.00432,"Control","Historical","Control","Control"
"POSE","Q1",1937,101,1,-1.38629436111993,0,11.9082831678821,0,"E1 Q1","UG","E1",1.39271961398253,0.00163327590204315,0.00371296750722886,0.467185975076829,6.35731375946724,0.02152,"Control","Historical","Control","Control"
"POSE","Q1",1937,89,6,3.20135472896077,1,0.533337849999999,0,"E1 Q1","UG","E1",0.270953457804316,0,0.00113727511177999,0.00447702199157831,0.0486355443928469,0.14359,"Control","Historical","Control","Control"
"POSE","Q1",1938,31,7,1.76945181996889,1,19.7293620769343,0,"E1 Q1","UG","E1",0,0.045591226135036,0.104791518855752,2.31773624310431,20.7139140913198,0.00146,"Control","Historical","Control","Control"
"POSE","Q1",1938,102,1,-1.38629436111993,1,30.7289120916602,0,"E1 Q1","UG","E1",0.217186453980392,0.000165,0.00225860230577008,0.035373660172686,4.05844254265161,0.00636,"Control","Historical","Control","Control"
"POSE","Q1",1938,12,7,-0.0117820829945074,1,9.1827292590938,0,"E1 Q1","UG","E1",15.1281372197592,0.875315178118121,0.0272152059147222,0.00209163086212482,29.615531411143,1.75544,"Control","Historical","Control","Control"
"POSE","Q1",1938,98,4,1.2648841639245,1,12.6783620536789,0,"E1 Q1","UG","E1",0,0.265853945858196,0.177414840375213,1.42126636795526,2.70112250802459,6e-05,"Control","Historical","Control","Control"
"POSE","Q1",1938,29,7,-0.90011581295781,0,43.1960683440944,0,"E1 Q1","UG","E1",0.0915042314003132,0.0110178185576489,3.02708043431643e-05,0.00266842031276084,0.379372052145578,0.00961,"Control","Historical","Control","Control"
"POSE","Q1",1938,24,7,3.31654056199275,1,6.9585339544921,0,"E1 Q1","UG","E1",0.912435952675746,0.00518229021210606,0.00112679465925937,1.20100831896209e-05,0.575622501110905,0.00187,"Control","Historical","Control","Control"
"POSE","Q1",1938,10,7,1.58252579097831,1,18.8315308396085,0,"E1 Q1","UG","E1",0.798104133964356,0.170568183908265,0.000638357541133716,0.0722441267825687,6.81333702763721,0.38394,"Control","Historical","Control","Control"
"POSE","Q1",1938,97,4,-0.281559556174957,1,22.6112269367879,0,"E1 Q1","UG","E1",2.85319783114568,0,0,0.107428657327047,9.20089229687176,0.13594,"Control","Historical","Control","Control"
"POSE","Q1",1938,94,6,0.728019142129302,1,9.33785114508092,0,"E1 Q1","UG","E1",52.4856036636974,0,0,0.000425151072151453,0.204351289118253,0,"Control","Historical","Control","Control"
"POSE","Q1",1939,98,5,2.5811318956447,1,10.3608128553375,0,"E1 Q1","UG","E1",0.0316512673224289,0.155073792747394,0.0391790392584618,1.20253356340554,2.56217710946668,0.00017,"Control","Historical","Control","Control"
"POSE","Q1",1939,97,5,0.350908530157572,1,22.8022003769599,0,"E1 Q1","UG","E1",1.20666898238003,0,0,0.0754985867150935,13.7612334245529,0.13594,"Control","Historical","Control","Control"
"POSE","Q1",1939,24,8,2.98106225878061,1,7.98838161065578,0,"E1 Q1","UG","E1",0.212051217920575,0.0794807381477747,0.00135583124960345,0,0.349126074850266,3e-05,"Control","Historical","Control","Control"
"POSE","Q1",1939,12,8,1.42565260698131,1,11.6066042470415,0,"E1 Q1","UG","E1",1.48142334864795,3.19462138502076,0.00435942314339859,0.00279084447528364,29.8333196194839,0.37772,"Control","Historical","Control","Control"
"POSE","Q1",1939,94,7,0.812854918451744,1,8.9423464630432,0,"E1 Q1","UG","E1",62.6943377738709,0.000156746603835308,0,0.000160200363190386,0.882549014205469,0,"Control","Historical","Control","Control"
"POSE","Q1",1939,31,8,1.73309781508447,1,21.6026183526032,0,"E1 Q1","UG","E1",0.0347899965311435,0.0285365911879091,0.0975498815188641,0.602780913254493,28.180264962646,0.00526,"Control","Historical","Control","Control"
"POSE","Q1",1939,10,8,2.43419875636572,1,17.984055810987,0,"E1 Q1","UG","E1",1.68454931257811,0.254023790511568,0.00103641586734413,0.101354894906378,3.39683962075073,1.00958,"Control","Historical","Control","Control"
"POSE","Q1",1939,104,1,-1.38629436111993,0,9.4400558218334,0,"E1 Q1","UG","E1",0.0608263365835314,3.25e-05,0.0109227240317639,3.8211619963729,2.07314561426762,0.00961,"Control","Historical","Control","Control"
"POSE","Q1",1939,103,1,-1.38629436111989,0,22.7435777092233,0,"E1 Q1","UG","E1",0.62096736130025,0.000180190728899122,0,0.0239599678331877,0.204410893689104,0.0795,"Control","Historical","Control","Control"
"POSE","Q1",1940,10,9,1.83385578062755,1,17.5306628606183,0,"E1 Q1","UG","E1",1.2556915548743,0.162959444856167,0.00185323471342568,0.0729933575414425,1.00253814488228,0.38394,"Control","Historical","Control","Control"
"POSE","Q1",1940,98,6,2.78389406252185,1,10.2801362913658,0,"E1 Q1","UG","E1",0.00724314593564177,0.0420663286314282,0.181310432246415,0.796989128888229,6.35807737342674,0.0016,"Control","Historical","Control","Control"
"POSE","Q1",1940,97,6,-0.287682072451808,1,23.3908105223261,0,"E1 Q1","UG","E1",2.74069002200239,0,4.52901716130328e-15,0.104704089800624,6.22274318971656,0.13594,"Control","Historical","Control","Control"
"POSE","Q1",1940,94,8,2.37757691270869,1,9.05171286439229,0,"E1 Q1","UG","E1",64.6930279305264,0.000264039171483276,1.70679511910521e-10,0.000625047228706246,0.1009521956177,0,"Control","Historical","Control","Control"
"POSE","Q1",1940,31,9,1.60454690414128,1,19.063409739898,0,"E1 Q1","UG","E1",0.0140784215923125,0.0202125281840104,0.664815706700263,0.164737502576346,19.2843625051485,0.00201,"Control","Historical","Control","Control"
"POSE","Q1",1940,106,1,-1.38629436111989,1,11.6373292613798,0,"E1 Q1","UG","E1",9.77849858908201,0.0205774978618645,0.0152985591034112,4.79027694253949,0.50371039093452,0.14087,"Control","Historical","Control","Control"
"POSE","Q1",1940,12,9,0.263618934666382,1,10.6425144410503,0,"E1 Q1","UG","E1",6.94264665698895,0.822200188396759,0.00544413476358034,0.0079781887986833,7.40703861646031,1.42439,"Control","Historical","Control","Control"
"POSE","Q1",1940,24,9,3.77510581922122,1,7.13880346078983,0,"E1 Q1","UG","E1",0.551955040782961,0.00990998442384159,0.00122325102527618,0,0.669784286965305,0.00014,"Control","Historical","Control","Control"
"POSE","Q1",1941,98,7,1.25296152189453,1,10.27025660849,0,"E1 Q1","UG","E1",0,0.184966839316164,0.0839416878764666,0.925032110703405,1.72201042619955,2e-04,"Control","Historical","Control","Control"
"POSE","Q1",1941,113,1,-1.38629436111989,0,28.4460347457842,0,"E1 Q1","UG","E1",0,0.106536412367882,0.155887645850917,0.22655598465215,1.79835248315374,0.00195,"Control","Historical","Control","Control"
"POSE","Q1",1941,10,10,0.89465936876753,1,17.9073362984692,0,"E1 Q1","UG","E1",1.12788496464801,0.356636938196357,0.00194008496557769,0.089967942070147,2.77210916629724,1.28146,"Control","Historical","Control","Control"
"POSE","Q1",1941,31,10,1.3323736609212,1,19.9078519404053,0,"E1 Q1","UG","E1",0,0.0934768248795268,0.0992854441270487,0.727350548270602,3.46424534623448,0.00206,"Control","Historical","Control","Control"
"POSE","Q1",1941,102,4,-1.38629436111993,1,26.9819738069206,0,"E1 Q1","UG","E1",0,0.00261170546942405,0.0352947513281841,0.206546324627981,8.66004357684445,0.01679,"Control","Historical","Control","Control"
"POSE","Q1",1941,106,2,-1.38629436111989,1,12.5242191059558,0,"E1 Q1","UG","E1",57.5932589250578,0.0888475546787567,0.00948684586924127,1.28989989864216,0.36475202704809,0.02306,"Control","Historical","Control","Control"
"POSE","Q1",1941,114,1,-1.38629436111993,0,7.24210035103641,0,"E1 Q1","UG","E1",0.170761830130016,0.0221362263007132,6.99440505513849e-15,1.8470231744068,28.0843757414472,0.41377,"Control","Historical","Control","Control"
"POSE","Q1",1941,12,10,0.235616354660339,1,11.089715185285,0,"E1 Q1","UG","E1",21.5313333946984,0.571015130582527,0.00634387324517047,0.0609711317931021,0.116043470368316,0,"Control","Historical","Control","Control"
"POSE","Q1",1941,97,7,-0.693147180559985,1,22.9927019282054,0,"E1 Q1","UG","E1",1.28171040809655,0.00152394618642792,1.3988810110277e-14,0.104555498332702,3.8603252759453,0.42439,"Control","Historical","Control","Control"
"POSE","Q1",1941,94,9,2.19319506826062,1,8.66812613361451,0,"E1 Q1","UG","E1",62.9790081395096,0.00124566516936201,0.00119750237592374,0.00548719700237959,0.201157073433477,0.13635,"Control","Historical","Control","Control"
"POSE","Q1",1941,111,1,-1.38629436111989,0,21.6794667707323,0,"E1 Q1","UG","E1",50.6329766979458,0.196713938618262,0.0264407808279176,0.126151125834118,0.339100246517225,0.06483,"Control","Historical","Control","Control"
"POSE","Q1",1941,110,1,-1.38629436111989,1,17.9209659859819,0,"E1 Q1","UG","E1",44.571904775125,0.11360305326219,0.0209080777233863,0.256056386333629,0.140363766171708,0.00201,"Control","Historical","Control","Control"
"POSE","Q1",1941,24,10,3.0269809326869,1,7.1009081634049,0,"E1 Q1","UG","E1",0.753484994658096,0.0407267430840171,0.000410883293845142,0.00042,0.223473673029398,0,"Control","Historical","Control","Control"
"POSE","Q1",1941,112,1,-1.38629436111989,1,26.0724113060736,0,"E1 Q1","UG","E1",0.115249755219342,0.815134659231198,0.158943843651543,0.185281970148693,9.21204510880542,0.13743,"Control","Historical","Control","Control"
"POSE","Q1",1941,108,1,-1.38629436111993,0,14.7123261392436,0,"E1 Q1","UG","E1",62.4381456043805,0.0372023678262689,0.0519364067420468,0.0270324731982363,0.608668400368111,0.00041,"Control","Historical","Control","Control"
"POSE","Q1",1941,118,1,-1.38629436111989,1,6.277373787638,0,"E1 Q1","UG","E1",20.3213940955759,1.61289229055089,0.00389230512375894,0.527802975903061,9.53451549831112,0.13635,"Control","Historical","Control","Control"
"POSE","Q1",1941,115,1,-1.38629436111993,1,5.90949956854541,0,"E1 Q1","UG","E1",26.5729489856738,0,0.0012015057168925,0.00253489100633191,1.7326867540183,0.27383,"Control","Historical","Control","Control"
"POSE","Q1",1945,94,13,0.901223723722402,1,4.99496988019359,0,"E1 Q1","UG","E1",68.1855152143446,0.00240924874390468,0.000136157623348192,0.000224901705015606,0.023128570043374,0.13635,"Control","Historical","Control","Control"
"POSE","Q1",1945,31,14,0.405465108108131,0,15.1376081708897,0,"E1 Q1","UG","E1",0.0892609454246153,0.0168616695814139,0.314928084456926,0.672576190408716,4.09321890970906,1.00134,"Control","Historical","Control","Control"
"POSE","Q1",1945,122,1,1.46831652270846,0,10.5519776998941,0,"E1 Q1","UG","E1",37.1507582829977,0.0277529408924287,0.00862891756851195,0.579443312702566,1.51418440579671,0.00157,"Control","Historical","Control","Control"
"POSE","Q1",1945,10,14,1.53828786066964,1,19.4041019248632,0,"E1 Q1","UG","E1",8.67153013338008,0.884942600187416,0.00710196560226035,0.00801612846049879,0.244984628212376,0.18886,"Control","Historical","Control","Control"
"POSE","Q1",1945,102,8,-0.310242313098739,1,28.6399628861616,0,"E1 Q1","UG","E1",0.00311727340148849,0.00273721783130706,0.00591388533521002,0.0531205108649815,14.2681128204989,0.15892,"Control","Historical","Control","Control"
"POSE","Q1",1945,98,11,1.21812616801352,1,11.6259394176192,0,"E1 Q1","UG","E1",0.189639037160497,0.0780543376808347,0.189629652297317,0.177058973750727,0.491285991183172,0.04687,"Control","Historical","Control","Control"
"POSE","Q1",1945,124,1,-1.38629436111993,0,7.42390347620571,0,"E1 Q1","UG","E1",0.833895514389407,0.140975538307656,0.152204483855511,0.771742935738187,32.930742559578,1.06676,"Control","Historical","Control","Control"
"POSE","Q1",1945,118,5,1.79726033974473,1,3.8254503478544,0,"E1 Q1","UG","E1",0.658592354259935,4.23358067698199,0.0183792011673606,0.113509438510408,15.1347743401549,0.00041,"Control","Historical","Control","Control"
"POSE","Q1",1945,121,4,1.68687862223538,1,9.98655893039567,0,"E1 Q1","UG","E1",3.05735406027449,0.879881784546183,0.003060065282956,0.152827693977446,0.143053554050395,0.00479,"Control","Historical","Control","Control"
"POSE","Q1",1945,119,4,1.12184550682133,1,28.0007800563363,0,"E1 Q1","UG","E1",5.06800783147767,0.00115666971147157,0.0494652948309276,0.00493928009361564,0.341948817102389,0.00184,"Control","Historical","Control","Control"
"POSE","Q1",1945,112,5,-0.188485641368856,0,27.9738667799616,0,"E1 Q1","UG","E1",0.489633692931954,1.6814270140085,0.0183119942492575,0.0340475114373011,10.7543450776133,0.38271,"Control","Historical","Control","Control"
"POSE","Q1",1945,24,14,3.3309381236301,1,8.61150268682672,0,"E1 Q1","UG","E1",0.720244142691742,0.415400706527254,0,1.32526081254433e-05,0.105603837543973,0.13594,"Control","Historical","Control","Control"
"POSE","Q1",1945,123,1,1.37513729116484,1,8.12038787578047,0,"E1 Q1","UG","E1",0.511516691829926,3.23733228433721,0.0158810607069998,1.80055206123291,9.70725180367797,0.5155,"Control","Historical","Control","Control"
"POSE","Q1",1945,89,14,1.22222136190455,1,0.633111273431114,0,"E1 Q1","UG","E1",0.0641212860330052,0.497788321430659,0.000995509939352515,0.00969998556187563,0.0591112820534611,0.13605,"Control","Historical","Control","Control"
"POSE","Q1",1945,106,6,1.67253432123354,1,12.2914230285598,0,"E1 Q1","UG","E1",1.44102915765776,0.08816751997679,0.0154128111645296,0.473735450355661,0.385818475894206,0.19791,"Control","Historical","Control","Control"
"POSE","Q1",1945,97,11,1.51550369859181,1,24.9794128475244,0,"E1 Q1","UG","E1",5.17093959648488,0.0243724992223424,0.0358073656691103,0.0842084947371223,17.3218460057773,0.18261,"Control","Historical","Control","Control"
"POSE","Q1",1945,120,4,0.360312094731758,1,23.7517948932538,0,"E1 Q1","UG","E1",11.3515669473559,0.0249454265644721,0.000554405562724295,0.00626576331540261,0.431171793908125,0.00154,"Control","Historical","Control","Control"
"POSE","Q1",1946,123,2,2.00206745601559,1,4.48242067036391,0,"E1 Q1","UG","E1",0.334621717660535,5.46152868605256,0.0589769635828569,0.431652258874358,0.11968111453016,0.00011,"Control","Historical","Control","Control"
"POSE","Q1",1946,24,15,3.53492770125202,1,9.4197503530645,0,"E1 Q1","UG","E1",0.496969089554054,0.59156126357338,2.39936198909164e-11,9.56530334149862e-05,0.0753952464679596,0,"Control","Historical","Control","Control"
"POSE","Q1",1946,127,1,2.61474614786982,1,1.24113552266665,0,"E1 Q1","UG","E1",7.71566986256147,0.0375551538914839,6.56415618394137e-10,0,0.563380675204809,0.00011,"Control","Historical","Control","Control"
"POSE","Q1",1946,129,1,-1.38629436111993,0,18.0656331736167,0,"E1 Q1","UG","E1",16.2504112328317,2.7351218018989,0.0121836568981689,0.0421672222765963,1.0997722371688,0.01682,"Control","Historical","Control","Control"
"POSE","Q1",1946,94,14,0.527980838197421,1,6.82582614379477,0,"E1 Q1","UG","E1",61.1400343881962,0.00751361874563943,0.000110058873818111,0.000264550281836719,1.42222483827055,0.01676,"Control","Historical","Control","Control"
"POSE","Q1",1946,120,5,1.53489076864821,1,23.5991003721737,0,"E1 Q1","UG","E1",13.7360804514953,0.266437761213435,6.4743897523359e-05,0.00213809098215988,0.266794512803094,0.00493,"Control","Historical","Control","Control"
"POSE","Q1",1946,121,5,1.8493373696994,1,9.32269955850276,0,"E1 Q1","UG","E1",1.81429846271429,1.01716317081995,0.0746545897512228,0.066610890281174,0.0793602573886997,0,"Control","Historical","Control","Control"
"POSE","Q1",1946,118,6,2.52699611961372,1,3.06509724345062,0,"E1 Q1","UG","E1",0.343756395523356,0.502068239796495,0.014074961389781,0.198223655559779,0.000436875,3e-05,"Control","Historical","Control","Control"
"POSE","Q1",1946,102,9,-0.205246557032435,1,28.0922339560964,0,"E1 Q1","UG","E1",0,0.3556070232164,0.00214979859586878,0.10872082374502,2.51344217795737,0,"Control","Historical","Control","Control"
"POSE","Q1",1946,128,1,-0.0582387707962429,0,6.56881208851028,0,"E1 Q1","UG","E1",0.437160524506738,10.8759230065176,1.3959108601924,0.119972372446197,0.110565452599899,0,"Control","Historical","Control","Control"
"POSE","Q1",1946,97,12,2.74301255315678,1,25.6923011523834,0,"E1 Q1","UG","E1",13.2303159564879,0.337263728892789,0.000102500096715662,0.0531879005706197,0.689245987148401,0.04862,"Control","Historical","Control","Control"
"POSE","Q1",1946,98,12,1.6550796314777,1,10.1257487912221,0,"E1 Q1","UG","E1",0.00282679130991764,0.00294476378822204,0.00062744255124044,0.727385221669022,0.881594635132642,0,"Control","Historical","Control","Control"
"POSE","Q1",1946,10,15,2.02046881792085,1,18.363248784952,0,"E1 Q1","UG","E1",0.211854091234149,0.00431711649062079,0.00159191650060313,0.00502528136057398,0.0124965502819231,0,"Control","Historical","Control","Control"
